25809737560	12
25809776207	11
25809777278	12
25809839762	12
25809903385	12
25809913674	0
25810134494	12
25810153694	12
25810167911	0
25810208296	12
25810350804	2
25810384706	14
25810447071	12
25810450749	12
25810475713	11
25810510998	12
25810514743	11
25810605090	11
25810697503	11
25810750803	11
25810785539	12
25810815747	12
25810852678	12
25810918512	12
25810962262	12
25811052663	12
25811103776	12
25811161846	12
25811459206	12
25811614247	12
25811852245	12
25812071252	11
25812097258	11
25812485277	11
25812634267	12
25813373008	12
25813602910	11
25813632775	12
25813692768	12
25814081880	12
25814271426	11
25814498281	11
25814619488	11
25814692386	2
25815291389	12
25815366788	11
25815402677	12
25815420343	12
25815454525	12
25815490073	11
25815502926	11
25815585927	11
25815741684	11
25815852435	2
25816008478	12
25816014547	11
25816223660	14
25816282553	11
25816354370	11
25816371619	11
25816774953	13
25816869328	0
25816994587	0
25817022399	11
25817316250	12
25817388531	12
25817438247	12
25817444114	12
25817470843	12
25817563744	12
25817640534	12
25817691494	0
25817730973	11
25817779490	11
25817818980	0
25817848753	0
25817885609	0
25817956128	11
25818001719	12
25818083608	0
25818159441	11
25818184125	12
25818239621	2
25818324644	2
25818326007	2
25818351904	2
25818393475	0
25818400223	2
25818465293	2
25818567156	12
25818597947	11
25818763338	0
25818843473	2
25818873922	2
25818995740	2
25819009219	12
25819017156	11
25819087670	11
25819137252	11
25819147713	12
25819198206	12
25819224491	0
25819232645	2
25819351975	0
25819408632	2
25819452915	0
25819474549	12
25819866974	12
25819947016	11
25820003794	11
25820094386	2
25820330667	12
25820485941	11
25820584588	13
25820644017	11
25820658392	0
25820689252	11
25820746171	11
25820784481	11
25820805848	2
25820837967	12
25820966158	12
25821012003	12
25821030573	12
25821177096	12
25821210454	12
25821343442	11
25821366578	12
25821734048	11
25821761163	12
25821891818	11
25822041090	11
25822085358	2
25822101094	12
25822349317	12
25822357480	12
25822445477	2
25822446330	2
25822503875	12
25822517197	12
25822521106	2
25822551666	12
25822723922	14
25822855723	11
25822923591	2
25822941866	11
25823119073	12
25823207143	11
25823246441	12
25823249290	2
25823408669	11
25823440608	12
25823570793	11
25823594989	0
25824549009	12
25824887358	12
25824969618	14
25825037701	11
25825130171	12
25825340315	12
25825535974	12
25825573591	12
25825650830	14
25825664426	12
25825666345	12
25825679028	0
25825785411	11
25826010896	0
25826098460	0
25826229295	0
25826376118	12
25826485531	12
25826613063	11
25826622632	12
25826654254	11
25826658959	12
25826673861	11
25826675895	12
25826676078	12
25826704636	11
25826719856	12
25826750517	11
25826774008	14
25826805648	14
25826806765	14
25826841132	11
25826880599	11
25826916419	11
25826959295	0
25826980031	12
25827033354	14
25827058766	11
25827062355	11
25827119809	14
25827206402	11
25827207755	14
25827387814	14
25827762156	2
25827768598	0
25827782232	0
25827823341	11
25827843341	0
25827851837	0
25827860057	11
25827887639	0
25827918098	0
25827971866	11
25828017860	0
25828043540	12
25828123791	11
25828153439	0
25828170109	11
25828204024	0
25828249659	11
25828283684	0
25828384970	0
25828416390	0
25828491866	11
25828589309	0
25828636040	11
25828663451	12
25828742339	11
25828811645	0
25828904801	0
25828905031	0
25828908330	0
25828956832	0
25829084290	0
25829085990	0
25829117319	0
25829152921	12
25829193787	11
25829382710	0
25829418789	2
25829587029	14
25829673475	0
25829754665	11
25829851423	12
25829893830	14
25830348089	0
25830772056	14
25831888869	0
25831904149	12
25831948701	11
25831977644	0
25832027658	0
25832106815	0
25832158646	11
25832165108	11
25832456029	11
25832619438	0
25832681383	0
25833042325	12
25833047452	2
25833274458	2
25833292024	11
25833293755	12
25833513330	2
25833716377	11
25833797274	0
25833835747	11
25833931998	11
25834017746	12
25834183414	11
25834193595	0
25834410956	12
25834578133	12
25834630256	12
25834680832	11
25834691569	0
25834729644	11
25834767741	12
25834914444	12
25834975192	12
25835189510	11
25835273292	14
25835390127	12
25835703114	12
25836442237	11
25837167602	0
25838152253	13
25838341746	11
25838412289	11
25838601798	11
25838606691	11
25838713139	12
25839052812	11
25839190559	11
25839245116	12
25840022025	0
25840333754	14
25840689837	14
25840852820	14
25840976061	14
25841608119	14
25841805157	12
25842059068	12
25842378339	11
25842400172	0
25842447431	0
25843424456	13
25843424494	13
25843424610	13
25843425297	13
25843453468	0
25843512981	13
25843545332	13
25843612130	2
25843726935	2
25844074003	0
25844452715	0
25844473064	12
25844542989	0
25844752112	12
25844881259	0
25844924338	13
25844969390	12
25845130112	11
25845675668	11
25845693277	0
25845807269	11
25845879715	2
25845915143	2
25846051404	14
25846081716	14
25846152080	12
25846239603	2
25846797369	0
25847030995	12
25847146042	14
25847150898	12
25847375680	14
25847730262	12
25848020963	0
25848029294	14
25848139332	12
25848184469	14
25848390258	2
25848460964	11
25848489626	12
25848678843	0
25848727155	12
25848795594	13
25848981551	13
25849175473	13
25849188576	13
25849201009	13
25849245245	13
25849253657	13
25849264006	13
25849272365	13
25849280496	13
25849288087	14
25849288087	13
25849295376	13
25849304296	13
25849311572	13
25849355671	2
25849407795	0
25849664143	0
25849701353	13
25849718064	14
25850032499	12
25850570891	2
25850591733	2
25850602050	2
25850604559	2
25850607451	2
25850610084	2
25850611370	2
25850613870	2
25850614910	2
25850615326	2
25850619946	2
25850619992	2
25850622036	2
25850622470	2
25850624436	2
25850627383	2
25850629464	2
25850629869	2
25850630825	2
25850630825	2
25850632566	2
25850632915	2
25850637841	2
25850638920	2
25850639593	2
25850639883	2
25850643405	2
25850644054	2
25850645145	2
25850645564	2
25850645886	2
25850647086	2
25850647260	2
25850648337	2
25850650861	2
25850654296	2
25850655884	2
25850660188	2
25850660414	2
25850660622	2
25850660628	2
25850660653	2
25850661426	2
25850661453	2
25850662602	2
25850671502	2
25850673659	2
25850673676	2
25850678053	2
25850680581	2
25850681984	2
25850682455	2
25850686880	2
25850687505	2
25850688050	2
25850688165	2
25850688219	2
25850688504	2
25850692225	2
25850692407	2
25850694191	2
25850696176	2
25850697026	2
25850697368	2
25850698168	2
25850698816	2
25850699218	2
25850700112	2
25850702886	2
25850704399	2
25850705462	2
25850707104	2
25850710120	2
25850713363	2
25850713707	2
25850715061	2
25850717004	2
25850723619	2
25850726002	2
25850726407	2
25850728288	2
25850729999	2
25850730507	2
25850730547	2
25850732289	2
25850735436	2
25850735578	2
25850735791	2
25850736191	2
25850736500	2
25850738564	2
25850740132	2
25850740321	2
25850741785	2
25850745034	2
25850745248	2
25850751149	2
25850751689	2
25850752360	2
25850753927	2
25850759064	2
25850760416	2
25850760548	2
25850763105	2
25850764672	2
25850764705	2
25850764968	2
25850766507	2
25850766583	2
25850767700	2
25850772471	2
25850774177	2
25850774843	2
25850776090	2
25850779012	2
25850780411	2
25850780598	2
25850780622	2
25850784427	2
25850789141	2
25850789669	2
25850792090	2
25850796897	2
25850797807	2
25850799186	2
25850800157	2
25850800627	2
25850806764	2
25850807770	2
25850808024	2
25850809375	12
25850814137	2
25850814231	2
25850819405	2
25850821738	2
25850821866	2
25850824531	2
25850824693	2
25850828853	2
25850829133	2
25850830174	2
25850839535	2
25850840146	2
25850840847	2
25850841737	2
25850847861	2
25850848637	2
25850848661	2
25850849419	2
25850851743	2
25850852201	2
25850853348	2
25850853840	2
25850863088	2
25850863789	2
25850866987	2
25850874693	2
25850877378	2
25850879456	2
25850881061	2
25850882038	2
25850882317	2
25850885270	2
25850888589	2
25850889287	2
25850891643	2
25850892346	2
25850897408	2
25850905612	2
25850905807	2
25850907685	2
25850909449	2
25850910026	2
25850910863	2
25850912397	2
25850914773	2
25850915834	2
25850916949	2
25850920124	2
25850925287	2
25850945066	2
25850955973	2
25850957860	2
25850970334	2
25850972124	2
25850980502	2
25850984727	2
25850989944	2
25850990903	2
25850993308	2
25850993379	12
25850993581	2
25850993888	2
25850995301	2
25851000428	2
25851003486	2
25851016851	2
25851028508	2
25851030128	2
25851032468	2
25851033015	2
25851035240	14
25851043075	2
25851044939	2
25851046383	2
25851048125	2
25851051525	2
25851055133	2
25851055656	2
25851064910	2
25851074931	2
25851076384	2
25851078793	2
25851086908	0
25851090029	2
25851090407	2
25851091902	2
25851096685	2
25851100966	2
25851106352	12
25851111296	2
25851121712	2
25851122336	2
25851125534	2
25851127244	2
25851128202	12
25851135423	2
25851137490	12
25851145372	2
25851146155	2
25851149028	2
25851151337	2
25851154273	2
25851158157	2
25851161118	2
25851162252	2
25851162364	2
25851165337	2
25851167296	2
25851167594	2
25851176783	12
25851179884	2
25851180721	2
25851208232	2
25851208739	2
25851210640	2
25851212558	2
25851216097	2
25851226294	2
25851226693	2
25851226856	2
25851234772	2
25851246466	2
25851246652	2
25851248293	2
25851250634	2
25851265960	2
25851267110	12
25851269062	2
25851273619	2
25851278516	2
25851293803	2
25851309902	2
25851314319	2
25851327273	2
25851335772	2
25851342517	2
25851345057	2
25851360370	2
25851374607	2
25851378291	2
25851382024	2
25851384876	2
25851389647	2
25851396237	2
25851401572	2
25851408503	12
25851409273	2
25851415803	2
25851417536	2
25851424831	2
25851425013	2
25851440267	2
25851445589	2
25851454330	2
25851464334	2
25851474357	2
25851482344	0
25851486730	2
25851495635	2
25851501469	2
25851503002	2
25851503830	2
25851511687	2
25851514325	2
25851523467	2
25851538339	2
25851538984	2
25851540832	2
25851540921	2
25851547155	2
25851550717	2
25851570982	2
25851572761	2
25851576512	2
25851576603	12
25851590285	2
25851595476	2
25851610429	2
25851617230	12
25851617297	2
25851617777	12
25851640337	2
25851647951	2
25851650181	2
25851657544	2
25851658432	2
25851667477	2
25851668314	2
25851670199	2
25851671440	2
25851684099	2
25851690970	2
25851704285	2
25851704341	12
25851712155	2
25851718462	2
25851726297	2
25851746892	2
25851753609	2
25851763581	11
25851763711	11
25851788713	2
25851806986	2
25851808741	2
25851810170	2
25851821806	2
25851830889	2
25851846901	2
25851852903	2
25851854355	2
25851857648	2
25851860787	2
25851860959	2
25851877648	2
25851887246	2
25851897225	2
25851903320	2
25851903474	2
25851906797	2
25851908196	14
25851910413	2
25851920370	2
25851924892	2
25851943338	13
25851957913	2
25851961765	2
25851967312	2
25852016516	2
25852064071	2
25852093412	12
25852099570	2
25852099741	2
25852102332	2
25852110330	2
25852165411	2
25852180016	2
25852212943	2
25852214133	2
25852239822	2
25852282781	2
25852284593	2
25852298222	2
25852304528	2
25852307655	2
25852328293	2
25852343051	2
25852346683	2
25852347168	2
25852365675	2
25852375267	2
25852376281	2
25852393865	2
25852401071	2
25852403779	2
25852411726	0
25852436956	2
25852438405	2
25852448805	2
25852455206	2
25852472496	2
25852475222	2
25852499438	2
25852500026	2
25852509766	2
25852546444	2
25852563247	2
25852564984	2
25852571929	11
25852584868	2
25852608723	2
25852671683	2
25852695303	2
25852718397	2
25852746918	2
25852752539	2
25852753820	2
25852762713	2
25852769817	2
25852796744	2
25852823542	2
25852854792	2
25852881602	2
25852904568	2
25852934359	2
25852974415	2
25852980963	2
25852987032	2
25852994402	2
25853000516	2
25853018496	2
25853029832	12
25853049584	2
25853052375	2
25853070348	13
25853101068	2
25853102111	2
25853113406	2
25853118085	2
25853150475	2
25853161013	2
25853178698	2
25853210016	2
25853226727	2
25853242244	2
25853263041	14
25853268422	2
25853284601	2
25853324624	2
25853329609	2
25853387440	2
25853409887	2
25853417442	2
25853423128	2
25853522123	14
25853530198	2
25853579493	12
25853651849	2
25853761829	12
25853762046	12
25853764162	2
25853769167	2
25853805259	0
25853811798	2
25853838080	2
25853853492	2
25853876392	2
25853887867	2
25853896305	2
25853967712	2
25853979093	2
25854097024	2
25854113278	2
25854116591	2
25854117338	2
25854129048	2
25854215079	2
25854269346	12
25854278873	2
25854362669	2
25854462890	2
25854474839	2
25854483177	2
25854488704	2
25854492950	2
25854495085	2
25854515817	2
25854532001	2
25854532776	2
25854542933	2
25854563747	2
25854597372	2
25854599132	2
25854599369	2
25854613922	0
25854689101	14
25854717736	2
25854730158	2
25854803258	0
25854826647	2
25854849548	2
25854872068	2
25854874042	2
25854883437	2
25854888430	2
25854914186	2
25855004770	2
25855006291	2
25855030003	2
25855104498	2
25855114377	2
25855123369	2
25855189913	2
25855207773	2
25855255448	2
25855288753	2
25855364471	2
25855396374	11
25855411788	0
25855417774	2
25855449810	2
25855458439	2
25855465348	2
25855543500	2
25855554365	2
25855583942	2
25855674430	2
25855686882	2
25855691188	12
25855708281	2
25855720388	11
25855761906	2
25855792278	2
25855903572	11
25855921416	2
25855930714	2
25855947191	11
25856006894	2
25856024418	11
25856051492	2
25856124046	2
25856155474	0
25856170926	0
25856178565	2
25856269610	2
25856293895	2
25856332375	0
25856354091	2
25856415910	2
25856433404	12
25856486759	2
25856513695	2
25856544625	0
25856620250	2
25856672891	2
25856784625	2
25856829201	2
25856929977	2
25856956616	2
25857011187	2
25857049830	2
25857123471	12
25857123960	2
25857192725	2
25857196799	2
25857201105	2
25857241913	2
25857297157	11
25857298083	2
25857372415	2
25857387653	2
25857388282	2
25857403504	2
25857414842	2
25857421691	2
25857604226	0
25857604226	0
25857759180	11
25857784019	2
25857886227	2
25857903433	2
25858086040	2
25858092736	2
25858211025	12
25858372385	2
25858429996	2
25858482881	2
25858643503	2
25858673205	2
25858728163	2
25858729313	2
25858737880	2
25858798119	2
25858861906	2
25858947972	14
25858951987	2
25858955403	2
25859076462	2
25859213025	2
25859261871	2
25859293333	2
25859390955	2
25859392828	2
25859413421	13
25859493211	11
25859510594	2
25859560429	2
25859701582	0
25859737831	2
25859851636	2
25859991032	2
25860325096	0
25860350211	2
25860408440	2
25860417425	14
25860467408	2
25860498521	0
25860628088	2
25860634084	0
25860634182	0
25860644614	2
25860726291	2
25861084459	2
25861213637	0
25861269612	2
25861472384	2
25861503767	0
25861570531	2
25861588234	2
25861622180	2
25861668509	2
25861727170	0
25861767022	0
25861777335	13
25861796137	2
25861810142	2
25862187679	2
25862609812	11
25862620147	2
25862966638	2
25863032413	2
25863273242	0
25863805226	11
25864022070	2
25864259603	2
25864439757	11
25864598074	2
25864684132	2
25864686112	2
25864707578	11
25865021816	2
25865663193	2
25865694383	11
25865694410	11
25866076743	11
25866143498	2
25866252680	0
25866269141	0
25866414350	12
25866465224	2
25866466704	2
25866475690	2
25866525090	12
25866544398	2
25866741240	0
25866769958	2
25866914724	0
25867201974	2
25867230978	2
25867335149	2
25867336872	2
25867535321	0
25867617194	2
25867662778	2
25867914210	0
25867997669	11
25868025343	11
25868115343	11
25868239305	11
25868568476	12
25868929512	0
25868966952	0
25868967533	0
25869159566	0
25869684052	2
25869915076	12
25869937610	2
25870038483	2
25870052436	12
25870182454	2
25870429272	13
25870506934	2
25870515275	2
25870919955	2
25870923501	2
25870964681	2
25871494985	2
25871512440	2
25871526605	11
25871873811	12
25872034192	2
25872067772	2
25872295744	2
25872362183	0
25872424982	2
25872466859	2
25872505951	2
25872819977	13
25872902121	2
25872911439	0
25873098708	2
25873121595	2
25873188507	2
25873195070	11
25873218915	14
25873303954	2
25873544008	13
25873639369	2
25873643779	2
25873650490	2
25873711731	2
25873726988	2
25873749951	2
25873858862	2
25873954189	12
25874105464	12
25874110350	2
25874151646	11
25874203062	12
25874203087	12
25874234340	12
25874275315	14
25874309701	2
25874333769	12
25874475138	2
25874583621	12
25874716883	0
25874905742	2
25875075900	2
25875181553	2
25875233738	12
25875413393	2
25875469892	11
25875587457	11
25875711182	2
25875866528	2
25875959435	2
25876100727	2
25876287601	11
25876308471	11
25876764562	2
25876822417	2
25876909193	2
25876949837	2
25876974461	12
25877013452	2
25877059382	2
25877163477	0
25877404090	0
25877423533	0
25877484580	12
25877656258	2
25877691472	2
25877927192	12
25877981682	2
25878022936	0
25878083198	2
25878230554	2
25878318096	2
25878669245	2
25878709601	2
25878771082	14
25878791383	2
25878857218	12
25878883425	2
25878980389	2
25879030295	2
25879064604	2
25879074190	2
25879136009	2
25879176562	2
25879433298	2
25879443130	12
25879498818	2
25879661407	0
25879831253	2
25879984975	2
25880111626	2
25880215357	2
25880330677	2
25880384529	2
25880482160	11
25880596319	2
25880626132	2
25880828915	11
25880836136	13
25880839061	14
25880887218	2
25880935856	2
25880965963	14
25881017233	0
25881123156	12
25881185502	2
25881204371	0
25881360809	2
25881605075	14
25881654142	2
25881818836	0
25881857199	12
25881867379	2
25882123299	2
25882148046	12
25882162651	2
25882665683	2
25882679501	14
25882769954	0
25882804426	11
25882964062	2
25883760524	12
25883934080	0
25884049524	12
25884115487	11
25884209923	11
25884435194	2
25884443796	12
25884460052	11
25884997276	14
25885054666	12
25885091051	2
25885171224	13
25885254006	11
25885273107	11
25885310676	2
25885417490	13
25885420769	11
25885438518	11
25885560207	2
25885641014	13
25885729622	13
25885754764	11
25885950827	12
25885951120	2
25885990660	13
25886078686	11
25886140185	13
25886363271	11
25886389231	14
25886609143	2
25886715774	0
25886720346	11
25886822217	0
25886897839	2
25887022747	12
25887320456	11
25887375167	12
25887386426	2
25887642796	2
25887753375	0
25887768360	13
25887769072	13
25887866369	14
25888043808	11
25888110576	11
25888134260	12
25888269217	11
25888395847	2
25888447371	11
25888484281	2
25888548381	2
25888794761	11
25888858217	2
25888885746	2
25888896186	2
25888965232	2
25889324292	13
25889327282	14
25889351095	11
25889911857	12
25889925821	14
25889955155	2
25890347615	2
25890770533	11
25890940613	2
25891061556	2
25891099825	2
25891485288	2
25891578228	11
25891578969	11
25892138831	2
25892288497	2
25892338339	2
25892529221	11
25892531311	11
25892532316	11
25892688610	11
25892691522	2
25892769344	11
25892783133	12
25892857942	11
25892903644	12
25893074766	11
25893155095	2
25893330602	11
25893376118	2
25893816743	14
25893898474	0
25893953530	0
25894125245	12
25894202848	11
25894462837	2
25894905244	2
25894953381	12
25895163681	14
25895203567	2
25895615592	0
25895755357	12
25895806790	2
25895858850	11
25896166925	11
25896559456	13
25896755771	2
25896766511	12
25896816418	11
25896996960	11
25897093052	2
25897249149	2
25897306335	2
25897341127	11
25897366933	0
25897455542	14
25897461434	2
25897581164	0
25897589312	11
25897757391	2
25897881567	11
25897904887	11
25897928461	11
25898084383	2
25898112656	2
25898189432	12
25898257941	11
25898411201	11
25898423037	2
25898528183	2
25898611281	11
25899026843	11
25899030409	2
25899195279	13
25899195319	13
25899369560	12
25899418357	2
25899457672	2
25899651929	13
25899657500	11
25899780173	0
25899842163	0
25900005571	13
25900016715	13
25900373830	11
25900374778	11
25900512080	0
25900592876	0
25900730016	0
25900762115	2
25900781550	0
25900898122	11
25900932822	13
25900935394	11
25900990089	11
25901078842	11
25901086793	0
25901114578	11
25901139159	12
25901163345	2
25901169032	11
25901185501	11
25901190952	11
25901420411	11
25901451746	0
25901515508	11
25901528939	11
25901553242	11
25901553741	11
25901575701	11
25901582589	13
25901582778	13
25901601474	14
25901624559	11
25901649744	11
25901681026	11
25901736488	11
25901747904	11
25901749688	11
25901765426	11
25901808933	2
25901896177	11
25901933037	11
25901995672	11
25902230428	11
25902273433	11
25902395266	12
25902458733	2
25902574579	2
25902665023	0
25902690684	12
25902705359	2
25902800474	11
25902804515	11
25902853535	11
25903023848	11
25903383538	11
25903511049	2
25903638858	12
25903681641	11
25903726179	0
25903786354	11
25903819238	13
25904044868	11
25904120448	11
25904222775	2
25904232426	0
25904306840	2
25904457421	2
25904747553	2
25904847266	0
25904946882	0
25905039301	11
25905097741	0
25905117461	2
25905117994	0
25905388423	0
25905663031	13
25905784608	0
25905788309	13
25905835596	2
25905875904	2
25906026364	2
25906046661	13
25906350056	2
25906384473	0
25906471471	2
25906521488	2
25906834820	0
25906982115	13
25907008406	2
25907042275	13
25907042454	11
25907084721	2
25907297098	2
25907882399	14
25907928284	11
25907957514	2
25908164143	0
25908194569	11
25908208342	2
25908222973	11
25908382888	2
25908577807	2
25908965361	2
25909194223	11
25909448719	11
25909478210	2
25910247388	12
25910282613	12
25910544402	11
25910650608	0
25910672559	2
25910695848	11
25910865222	12
25910895126	13
25911048000	11
25911215942	12
25911294952	0
25911295067	2
25911451040	0
25911602188	2
25911633084	0
25911929496	11
25912092826	2
25912166286	0
25912507156	0
25912605430	0
25912852225	0
25913320374	2
25913427408	14
25913456954	12
25913661037	11
25913710528	0
25913712697	2
25913784380	13
25913875913	11
25913983438	11
25914051965	0
25914139234	11
25914513818	12
25914710024	12
25914750883	11
25914812708	11
25915026434	2
25915059031	2
25915288857	2
25915329763	11
25915351153	0
25915383915	2
25915457524	11
25915579271	11
25915585643	0
25915682688	0
25915742835	14
25915788435	0
25915834818	2
25915923465	2
25915964473	11
25916359207	11
25916533806	0
25916757393	11
25916809688	11
25916878469	12
25917112627	2
25917160047	11
25917478069	2
25917496523	2
25917499226	13
25917956504	14
25917956504	14
25918156380	0
25918230549	0
25918298211	14
25918416831	14
25918443312	2
25918868531	11
25919120492	12
25919242675	2
25919310894	11
25919436457	12
25919474596	14
25919657362	2
25919758317	0
25919999316	11
25920096127	13
25920275661	0
25920694300	14
25920833658	0
25921223295	2
25921475423	2
25921512564	14
25921594112	0
25921646101	0
25921828447	11
25922057504	2
25922685371	2
25923017811	2
25923035656	2
25923177629	2
25923506893	11
25923886495	11
25924204186	11
25924692842	0
25924701134	11
25924916026	11
25924996448	11
25925184781	2
25925368125	2
25925820035	12
25926389385	11
25926579503	2
25926658009	2
25926722247	11
25926859274	0
25927039739	2
25927058057	11
25927088152	2
25927252522	0
25927443781	2
25927553784	2
25927576573	2
25927588694	2
25927647331	12
25927649700	2
25927659316	2
25927666666	2
25927672430	11
25927687664	12
25927707416	2
25927760161	2
25927816640	2
25927837037	2
25927922636	2
25927929223	2
25927946994	2
25927958052	2
25927966852	2
25927982372	2
25928006936	2
25928019466	2
25928041326	2
25928070721	2
25928102844	2
25928133795	2
25928148678	2
25928152201	2
25928192965	2
25928221298	12
25928238951	2
25928295627	12
25928299099	2
25928321150	2
25928358369	2
25928381426	2
25928401408	2
25928434896	2
25928461617	2
25928469377	12
25928498304	2
25928660051	2
25928695717	2
25928702452	2
25928704564	2
25928811910	2
25928943564	14
25928944592	2
25929036557	2
25929060352	2
25929096075	2
25929200978	2
25929295355	2
25929373342	2
25929438091	2
25929915045	0
25930326583	2
25930415904	0
25930486337	0
25930514105	0
25930816758	2
25931148207	2
25931227751	2
25931318046	2
25931334340	0
25931350569	2
25931586082	2
25931629848	12
25931673725	2
25931834338	2
25931918308	2
25932111583	2
25932230954	11
25932299457	2
25932641476	11
25932653598	2
25932680301	2
25932892549	2
25932922316	2
25932929919	2
25933082518	2
25933115595	2
25933208451	13
25933244587	2
25933378233	0
25933396174	2
25933459591	0
25933461545	12
25933696253	12
25933950049	2
25933959349	2
25934151605	2
25934302842	2
25934316911	2
25934421847	2
25934616727	2
25934638082	2
25934733475	2
25934750220	2
25934860584	0
25934886777	2
25934936855	2
25934952354	11
25934994507	2
25935027231	2
25935102600	2
25935132320	11
25935189015	2
25935199784	11
25935321509	11
25935359409	11
